experiment,window,grid_limit_kw,seed,scenario_mode,execution_rule,forecast_lead_hours,population,sample_count,mae_kw,bias_forecast_minus_actual_kw,rmse_kw,p10_p90_coverage,ensemble_range_coverage,below_ensemble_min_fraction,mean_p10_p90_width_kw,p10_p90_strict_coverage,ensemble_range_strict_coverage,above_ensemble_max_fraction,below_p10_fraction,above_p90_fraction,equal_ensemble_min_fraction,equal_ensemble_max_fraction,equal_p10_fraction,equal_p90_fraction,mean_scenario_member_count,mean_scenario_unique_member_count,mean_observation_tied_member_count,mean_observation_rank_lower,mean_observation_rank_upper,mean_observation_rank_midpoint,mean_observation_pit_lower,mean_observation_pit_upper,mean_observation_pit_midpoint,ideal_below_ensemble_min_fraction,ideal_p10_p90_coverage,ideal_ensemble_range_coverage,tie_tolerance_kw,observation_tie_fraction,any_member_ties_fraction,mean_rank_interval_width,mean_pit_interval_width
all_matching_28d,spring,2.5,42,all_matching,planned,1,all_hours,168,0.34640055892148525,-0.21399447555714993,0.6398998857480053,0.8392857142857143,0.9107142857142857,0.047619047619047616,0.9746471586681548,0.38095238095238093,0.4523809523809524,0.041666666666666664,0.08928571428571429,0.07142857142857142,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.154761904761905,13.291666666666666,8.744047619047619,22.035714285714285,15.389880952380953,0.25813492063492066,0.7345238095238095,0.49632936507936504,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,1,daylight_proxy,91,0.6395087241627421,-0.39506672410550764,0.8694527337410607,0.7032967032967034,0.8351648351648352,0.08791208791208792,1.7993486006181318,0.7032967032967034,0.8351648351648352,0.07692307692307693,0.16483516483516483,0.13186813186813187,0.0,0.0,0.0,0.0,29.0,27.13186813186813,0.0,15.296703296703297,15.296703296703297,15.296703296703297,0.4765567765567765,0.5098901098901099,0.4932234432234432,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333335
all_matching_28d,spring,2.5,42,all_matching,planned,2,all_hours,168,0.34640055892148525,-0.21399447555714993,0.6398998857480053,0.8392857142857143,0.9107142857142857,0.047619047619047616,0.9746471586681548,0.38095238095238093,0.4523809523809524,0.041666666666666664,0.08928571428571429,0.07142857142857142,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.154761904761905,13.291666666666666,8.744047619047619,22.035714285714285,15.389880952380953,0.2581349206349206,0.7345238095238095,0.49632936507936504,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,2,daylight_proxy,91,0.6395087241627421,-0.39506672410550764,0.8694527337410607,0.7032967032967034,0.8351648351648352,0.08791208791208792,1.7993486006181318,0.7032967032967034,0.8351648351648352,0.07692307692307693,0.16483516483516483,0.13186813186813187,0.0,0.0,0.0,0.0,29.0,27.13186813186813,0.0,15.296703296703297,15.296703296703297,15.296703296703297,0.4765567765567765,0.5098901098901099,0.4932234432234432,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333335
all_matching_28d,spring,2.5,42,all_matching,planned,3,all_hours,168,0.34640055892148525,-0.21399447555714998,0.6398998857480053,0.8392857142857143,0.9107142857142857,0.047619047619047616,0.9746471586681548,0.38095238095238093,0.4523809523809524,0.041666666666666664,0.08928571428571429,0.07142857142857142,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.154761904761905,13.291666666666666,8.744047619047619,22.035714285714285,15.389880952380953,0.25813492063492066,0.7345238095238096,0.4963293650793651,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,3,daylight_proxy,91,0.6395087241627421,-0.39506672410550764,0.8694527337410607,0.7032967032967034,0.8351648351648352,0.08791208791208792,1.7993486006181318,0.7032967032967034,0.8351648351648352,0.07692307692307693,0.16483516483516483,0.13186813186813187,0.0,0.0,0.0,0.0,29.0,27.13186813186813,0.0,15.296703296703297,15.296703296703297,15.296703296703297,0.4765567765567765,0.5098901098901099,0.4932234432234432,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333335
all_matching_28d,spring,2.5,42,all_matching,planned,4,all_hours,168,0.34640055892148525,-0.21399447555714993,0.6398998857480053,0.8392857142857143,0.9107142857142857,0.047619047619047616,0.9746471586681548,0.38095238095238093,0.4523809523809524,0.041666666666666664,0.08928571428571429,0.07142857142857142,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.154761904761905,13.291666666666666,8.744047619047619,22.035714285714285,15.389880952380953,0.2581349206349206,0.7345238095238096,0.4963293650793651,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,4,daylight_proxy,91,0.6395087241627421,-0.39506672410550764,0.8694527337410607,0.7032967032967034,0.8351648351648352,0.08791208791208792,1.7993486006181318,0.7032967032967034,0.8351648351648352,0.07692307692307693,0.16483516483516483,0.13186813186813187,0.0,0.0,0.0,0.0,29.0,27.13186813186813,0.0,15.296703296703297,15.296703296703297,15.296703296703297,0.4765567765567765,0.5098901098901099,0.4932234432234432,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333335
all_matching_28d,spring,2.5,42,all_matching,planned,5,all_hours,168,0.34640055892148525,-0.21399447555714993,0.6398998857480053,0.8392857142857143,0.9107142857142857,0.047619047619047616,0.9746471586681548,0.38095238095238093,0.4523809523809524,0.041666666666666664,0.08928571428571429,0.07142857142857142,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.154761904761905,13.291666666666666,8.744047619047619,22.035714285714285,15.389880952380953,0.25813492063492066,0.7345238095238096,0.49632936507936504,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,5,daylight_proxy,91,0.6395087241627421,-0.39506672410550764,0.8694527337410607,0.7032967032967034,0.8351648351648352,0.08791208791208792,1.7993486006181318,0.7032967032967034,0.8351648351648352,0.07692307692307693,0.16483516483516483,0.13186813186813187,0.0,0.0,0.0,0.0,29.0,27.13186813186813,0.0,15.296703296703297,15.296703296703297,15.296703296703297,0.4765567765567765,0.5098901098901099,0.4932234432234432,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333335
all_matching_28d,spring,2.5,42,all_matching,planned,6,all_hours,168,0.34661563518636623,-0.21420955182203089,0.6399085369388211,0.8333333333333334,0.9047619047619048,0.047619047619047616,0.9746471586681548,0.375,0.44642857142857145,0.047619047619047616,0.08928571428571429,0.07738095238095238,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,8.773809523809524,22.06547619047619,15.419642857142858,0.2591269841269841,0.735515873015873,0.49732142857142864,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,6,daylight_proxy,91,0.6399057880363684,-0.395463787979134,0.869464488394675,0.6923076923076923,0.8241758241758241,0.08791208791208792,1.7993486006181318,0.6923076923076923,0.8241758241758241,0.08791208791208792,0.16483516483516483,0.14285714285714285,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,15.351648351648352,15.351648351648352,15.351648351648352,0.47838827838827835,0.5117216117216117,0.495054945054945,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,7,all_hours,168,0.34712426148844955,-0.21471817812411423,0.6399681926013631,0.8333333333333334,0.9047619047619048,0.047619047619047616,0.9746471586681548,0.375,0.44642857142857145,0.047619047619047616,0.08928571428571429,0.07738095238095238,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,8.857142857142858,22.148809523809526,15.50297619047619,0.2619047619047619,0.7382936507936508,0.5000992063492065,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,7,daylight_proxy,91,0.6408447904402146,-0.3964027903829801,0.8695455444786585,0.6923076923076923,0.8241758241758241,0.08791208791208792,1.7993486006181316,0.6923076923076923,0.8241758241758241,0.08791208791208792,0.16483516483516483,0.14285714285714285,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,15.505494505494505,15.505494505494505,15.505494505494505,0.4835164835164835,0.5168498168498168,0.5001831501831502,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,8,all_hours,168,0.34959109213346795,-0.21869667381926727,0.6412550863412865,0.8333333333333334,0.9047619047619048,0.047619047619047616,0.9746471586681548,0.375,0.44642857142857145,0.047619047619047616,0.08333333333333333,0.08333333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,8.988095238095237,22.279761904761905,15.633928571428571,0.26626984126984127,0.7426587301587301,0.5044642857142857,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,8,daylight_proxy,91,0.6453989393233255,-0.40374770551249345,0.8712940887511782,0.6923076923076923,0.8241758241758241,0.08791208791208792,1.7993486006181318,0.6923076923076923,0.8241758241758241,0.08791208791208792,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,15.747252747252746,15.747252747252746,15.747252747252746,0.4915750915750916,0.5249084249084249,0.5082417582417583,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,9,all_hours,168,0.35350179866868625,-0.22770413422530472,0.6458529054799345,0.8392857142857143,0.9047619047619048,0.047619047619047616,0.9746471586681548,0.38095238095238093,0.44642857142857145,0.047619047619047616,0.07738095238095238,0.08333333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,9.089285714285714,22.38095238095238,15.735119047619047,0.26964285714285713,0.746031746031746,0.5078373015873017,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,9,daylight_proxy,91,0.6526187052344977,-0.4203768631851779,0.8775412947725882,0.7032967032967034,0.8241758241758241,0.08791208791208792,1.7993486006181318,0.7032967032967034,0.8241758241758241,0.08791208791208792,0.14285714285714285,0.15384615384615385,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,15.934065934065934,15.934065934065934,15.934065934065934,0.49780219780219775,0.5311355311355311,0.5144688644688645,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,10,all_hours,168,0.3584887584591128,-0.2406880143007724,0.6542201390032,0.8452380952380952,0.9047619047619048,0.047619047619047616,0.9746471586681548,0.3869047619047619,0.44642857142857145,0.047619047619047616,0.07142857142857142,0.08333333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,9.202380952380953,22.49404761904762,15.848214285714286,0.2734126984126984,0.7498015873015873,0.5116071428571428,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,10,daylight_proxy,91,0.6618254002322083,-0.4443471033245029,0.8889101264018503,0.7142857142857143,0.8241758241758241,0.08791208791208792,1.7993486006181323,0.7142857142857143,0.8241758241758241,0.08791208791208792,0.13186813186813187,0.15384615384615385,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,16.142857142857142,16.142857142857142,16.142857142857142,0.5047619047619046,0.5380952380952381,0.5214285714285715,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,11,all_hours,168,0.3655967522099986,-0.2559438969272605,0.6679982746714881,0.8452380952380952,0.9047619047619048,0.047619047619047616,0.97186279296875,0.3869047619047619,0.44642857142857145,0.047619047619047616,0.07142857142857142,0.08333333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,9.333333333333334,22.625,15.979166666666666,0.2777777777777778,0.7541666666666667,0.5159722222222223,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,11,daylight_proxy,91,0.6749478502338436,-0.47251180971186557,0.9076309263104874,0.7142857142857143,0.8241758241758241,0.08791208791208792,1.7942082331730769,0.7142857142857143,0.8241758241758241,0.08791208791208792,0.13186813186813187,0.15384615384615385,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,16.384615384615383,16.384615384615383,16.384615384615383,0.5128205128205128,0.5461538461538461,0.5294871794871795,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,12,all_hours,168,0.37530708572491495,-0.26982752655098496,0.6847412359449856,0.8452380952380952,0.9047619047619048,0.047619047619047616,0.9694097609747023,0.3869047619047619,0.44642857142857145,0.047619047619047616,0.07142857142857142,0.08333333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,9.458333333333334,22.75,16.104166666666668,0.28194444444444444,0.7583333333333333,0.5201388888888888,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,12,daylight_proxy,91,0.692874619799843,-0.49814312594028,0.9303801309507517,0.7142857142857143,0.8241758241758241,0.08791208791208792,1.7896795587225274,0.7142857142857143,0.8241758241758241,0.08791208791208792,0.13186813186813187,0.15384615384615385,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,16.615384615384617,16.615384615384617,16.615384615384617,0.5205128205128204,0.5538461538461539,0.5371794871794872,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,13,all_hours,168,0.3771111520780187,-0.2716315929040887,0.6889525252327504,0.8452380952380952,0.9047619047619048,0.047619047619047616,0.9694097609747023,0.3869047619047619,0.44642857142857145,0.047619047619047616,0.07142857142857142,0.08333333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,9.5,22.791666666666668,16.145833333333332,0.2833333333333333,0.7597222222222222,0.5215277777777778,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,13,daylight_proxy,91,0.6962052038363423,-0.5014737099767792,0.9361021463243621,0.7142857142857143,0.8241758241758241,0.08791208791208792,1.7896795587225278,0.7142857142857143,0.8241758241758241,0.08791208791208792,0.13186813186813187,0.15384615384615385,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,16.692307692307693,16.692307692307693,16.692307692307693,0.523076923076923,0.5564102564102564,0.5397435897435897,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333333
all_matching_28d,spring,2.5,42,all_matching,planned,14,all_hours,168,0.3867970576902636,-0.2813174985163336,0.704491865079289,0.8452380952380952,0.9047619047619048,0.047619047619047616,0.9694097609747023,0.3869047619047619,0.44642857142857145,0.047619047619047616,0.07142857142857142,0.08333333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,9.577380952380953,22.86904761904762,16.223214285714285,0.2859126984126984,0.7623015873015873,0.5241071428571429,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,14,daylight_proxy,91,0.7140868757358713,-0.5193553818763084,0.9572159514851664,0.7142857142857143,0.8241758241758241,0.08791208791208792,1.7896795587225272,0.7142857142857143,0.8241758241758241,0.08791208791208792,0.13186813186813187,0.15384615384615385,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,16.835164835164836,16.835164835164836,16.835164835164836,0.5278388278388279,0.5611721611721612,0.5445054945054946,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333333
all_matching_28d,spring,2.5,42,all_matching,planned,15,all_hours,168,0.3938798346487032,-0.2957795089064272,0.716601164211161,0.8452380952380952,0.9047619047619048,0.047619047619047616,0.9694097609747023,0.3869047619047619,0.44642857142857145,0.047619047619047616,0.07142857142857142,0.08333333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,9.714285714285714,23.00595238095238,16.360119047619047,0.29047619047619044,0.7668650793650793,0.5286706349206349,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.4763888888888888
all_matching_28d,spring,2.5,42,all_matching,planned,15,daylight_proxy,91,0.7271627716591444,-0.5460544779810963,0.9736692490530935,0.7142857142857143,0.8241758241758241,0.08791208791208792,1.7896795587225272,0.7142857142857143,0.8241758241758241,0.08791208791208792,0.13186813186813187,0.15384615384615385,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,17.087912087912088,17.087912087912088,17.087912087912088,0.5362637362637362,0.5695970695970696,0.552930402930403,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333333
all_matching_28d,spring,2.5,42,all_matching,planned,16,all_hours,168,0.40046763171414396,-0.30854540628100197,0.7263923762545953,0.8452380952380952,0.9047619047619048,0.047619047619047616,0.9694097609747023,0.3869047619047619,0.44642857142857145,0.047619047619047616,0.06547619047619048,0.08928571428571429,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,9.886904761904763,23.178571428571427,16.532738095238095,0.29623015873015873,0.7726190476190475,0.5344246031746032,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.4763888888888888
all_matching_28d,spring,2.5,42,all_matching,planned,16,daylight_proxy,91,0.7393248585491888,-0.569622288518773,0.9869728864929583,0.7142857142857143,0.8241758241758241,0.08791208791208792,1.7896795587225274,0.7142857142857143,0.8241758241758241,0.08791208791208792,0.12087912087912088,0.16483516483516483,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,17.406593406593405,17.406593406593405,17.406593406593405,0.5468864468864468,0.5802197802197802,0.5635531135531135,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,17,all_hours,168,0.4041943746899801,-0.31521982897976897,0.7292631160354563,0.8452380952380952,0.9047619047619048,0.041666666666666664,0.9709850492931548,0.3869047619047619,0.44642857142857145,0.05357142857142857,0.05952380952380952,0.09523809523809523,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.196428571428571,13.291666666666666,10.05952380952381,23.351190476190474,16.705357142857142,0.30198412698412697,0.7783730158730158,0.5401785714285714,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,17,daylight_proxy,91,0.7462049994276557,-0.5819442996549581,0.9908734537628072,0.7142857142857143,0.8241758241758241,0.07692307692307693,1.7925877833104393,0.7142857142857143,0.8241758241758241,0.0989010989010989,0.10989010989010989,0.17582417582417584,0.0,0.0,0.0,0.0,29.0,27.208791208791208,0.0,17.725274725274726,17.725274725274726,17.725274725274726,0.5575091575091574,0.5908424908424909,0.5741758241758241,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,18,all_hours,168,0.4045996149110686,-0.3159838064457554,0.7292987757212245,0.8452380952380952,0.9047619047619048,0.03571428571428571,0.9709850492931548,0.3869047619047619,0.44642857142857145,0.05952380952380952,0.05357142857142857,0.10119047619047619,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.238095238095237,13.291666666666666,10.238095238095237,23.529761904761905,16.883928571428573,0.30793650793650795,0.7843253968253967,0.5461309523809523,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,18,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.7142857142857143,0.8241758241758241,0.06593406593406594,1.7925877833104393,0.7142857142857143,0.8241758241758241,0.10989010989010989,0.0989010989010989,0.18681318681318682,0.0,0.0,0.0,0.0,29.0,27.285714285714285,0.0,18.054945054945055,18.054945054945055,18.054945054945055,0.5684981684981685,0.6018315018315018,0.5851648351648352,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,19,all_hours,168,0.4045996149110686,-0.3159838064457554,0.7292987757212245,0.8452380952380952,0.9047619047619048,0.03571428571428571,0.9709850492931548,0.3869047619047619,0.44642857142857145,0.05952380952380952,0.05357142857142857,0.10119047619047619,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.238095238095237,13.291666666666666,10.238095238095237,23.529761904761905,16.883928571428573,0.307936507936508,0.7843253968253967,0.5461309523809523,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,19,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.7142857142857143,0.8241758241758241,0.06593406593406594,1.7925877833104393,0.7142857142857143,0.8241758241758241,0.10989010989010989,0.0989010989010989,0.18681318681318682,0.0,0.0,0.0,0.0,29.0,27.285714285714285,0.0,18.054945054945055,18.054945054945055,18.054945054945055,0.5684981684981685,0.6018315018315018,0.5851648351648352,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,20,all_hours,168,0.4045996149110686,-0.3159838064457554,0.7292987757212245,0.8452380952380952,0.9047619047619048,0.03571428571428571,0.9709850492931548,0.3869047619047619,0.44642857142857145,0.05952380952380952,0.05357142857142857,0.10119047619047619,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.238095238095237,13.291666666666666,10.238095238095237,23.529761904761905,16.883928571428573,0.30793650793650795,0.7843253968253967,0.5461309523809523,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,20,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.7142857142857143,0.8241758241758241,0.06593406593406594,1.7925877833104393,0.7142857142857143,0.8241758241758241,0.10989010989010989,0.0989010989010989,0.18681318681318682,0.0,0.0,0.0,0.0,29.0,27.285714285714285,0.0,18.054945054945055,18.054945054945055,18.054945054945055,0.5684981684981685,0.6018315018315018,0.5851648351648352,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,21,all_hours,168,0.4045996149110686,-0.3159838064457554,0.7292987757212245,0.8452380952380952,0.9047619047619048,0.03571428571428571,0.9709850492931548,0.3869047619047619,0.44642857142857145,0.05952380952380952,0.05357142857142857,0.10119047619047619,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.238095238095237,13.291666666666666,10.238095238095237,23.529761904761905,16.883928571428573,0.307936507936508,0.7843253968253967,0.5461309523809523,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,21,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.7142857142857143,0.8241758241758241,0.06593406593406594,1.7925877833104393,0.7142857142857143,0.8241758241758241,0.10989010989010989,0.0989010989010989,0.18681318681318682,0.0,0.0,0.0,0.0,29.0,27.285714285714285,0.0,18.054945054945055,18.054945054945055,18.054945054945055,0.5684981684981685,0.6018315018315018,0.5851648351648352,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
all_matching_28d,spring,2.5,42,all_matching,planned,22,all_hours,168,0.4045996149110686,-0.31598380644575536,0.7292987757212245,0.8452380952380952,0.9047619047619048,0.03571428571428571,0.9709850492931548,0.3869047619047619,0.44642857142857145,0.05952380952380952,0.05357142857142857,0.10119047619047619,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,29.0,15.238095238095237,13.291666666666666,10.238095238095237,23.529761904761905,16.883928571428573,0.30793650793650795,0.7843253968253967,0.5461309523809523,0.033333333333333305,0.7999999999999998,0.9333333333333333,1e-09,0.4583333333333333,0.5535714285714286,13.291666666666666,0.47638888888888886
all_matching_28d,spring,2.5,42,all_matching,planned,22,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.7142857142857143,0.8241758241758241,0.06593406593406594,1.7925877833104393,0.7142857142857143,0.8241758241758241,0.10989010989010989,0.0989010989010989,0.18681318681318682,0.0,0.0,0.0,0.0,29.0,27.285714285714285,0.0,18.054945054945055,18.054945054945055,18.054945054945055,0.5684981684981685,0.6018315018315018,0.5851648351648352,0.033333333333333305,0.7999999999999998,0.9333333333333336,1e-09,0.0,0.17582417582417584,0.0,0.03333333333333334
