date_utc,total_loss_eur,total_operating_cost_eur,total_grid_cost_eur,total_battery_cost_eur,total_shortage_cost_eur,total_inventory_adjustment_eur,total_ens_kwh,total_grid_import_kwh,total_curtailment_kwh,total_throughput_kwh,total_solve_seconds,total_actual_expense_eur,hours,expected_hours,complete_block,partial_block,peak_grid_import_kw,hours_with_ens,grid_limit_kw,seed,window,experiment,policy,risk_weight,tail_tiebreak
2017-10-01 00:00:00+00:00,10.319878763863702,9.625528763863702,8.33096962716239,0.0713215994989294,1.223237537202384,0.69435,0.12232375372023828,48.110873904273625,0.0,7.13215994989304,0.8148673002142448,8.402291226661319,24,24,True,False,2.5,3,2.5,42,autumn,main,deterministic,0.0,True
2017-10-02 00:00:00+00:00,11.015888006562731,11.058638006562733,9.067779721795945,0.0843641441417864,1.9064941406249991,-0.04274999999999955,0.1906494140624998,52.36795337785993,0.0,8.436414414178754,0.926777599728665,9.152143865937731,24,24,True,False,2.5,2,2.5,42,autumn,main,deterministic,0.0,True
2017-10-03 00:00:00+00:00,10.373258116571341,10.373258116571341,7.752940091378349,0.0644912022763196,2.5558268229166714,2.914335439641036e-16,0.255582682291667,44.73530592564175,1.8650692894345235,6.449120227632067,0.9230499996338029,7.817431293654668,24,24,True,False,2.5,4,2.5,42,autumn,main,deterministic,0.0,True
2017-10-04 00:00:00+00:00,9.804268086199079,9.804268086199079,7.823759648786273,0.0740142967878058,1.9064941406249991,4.0245584642661925e-16,0.1906494140624998,45.19881794956753,0.0,7.401429678780688,0.8617947997990985,7.8977739455740785,24,24,True,False,2.5,2,2.5,42,autumn,main,deterministic,0.0,True
2017-10-05 00:00:00+00:00,8.853587547723679,8.853587547723679,7.08397749139695,0.067298858410062,1.702311197916666,3.885780586188048e-16,0.17023111979166658,40.92305430966332,5.658155459449404,6.729885841006321,0.8890350997680787,7.151276349807012,24,24,True,False,2.5,2,2.5,42,autumn,main,deterministic,0.0,True
2017-10-06 00:00:00+00:00,10.881543180658253,10.881543180658253,8.903104764811198,0.07194427522205041,1.9064941406250036,4.579669976578771e-16,0.19064941406250024,51.34738911655971,0.0,7.194427522205167,0.842104700161143,8.975049040033248,24,24,True,False,2.5,2,2.5,42,autumn,main,deterministic,0.0,True
2017-10-07 00:00:00+00:00,19.640997675781286,19.598247675781284,8.2072412109375,0.0654400585937486,11.325566406250033,0.04275000000000036,1.1325566406250032,47.2556640625,0.0748046874999999,6.544005859374996,0.8775903003988776,8.27268126953125,24,24,True,False,2.5,6,2.5,42,autumn,main,deterministic,0.0,True
2017-10-01 00:00:00+00:00,9.176835680243222,8.482485680243222,8.3689992100162,0.1134864702270159,4.440892098500626e-15,0.6943500000000001,4.440892098500626e-16,48.4492856945767,0.0,11.348647022701698,5.973509899922646,8.482485680243217,24,24,True,False,2.5,0,2.5,42,autumn,main,stochastic,0.0,True
2017-10-02 00:00:00+00:00,9.19597178093002,9.23872178093002,9.104799736440196,0.1339220444898212,0.0,-0.04274999999999951,0.0,52.81257889094653,0.0,13.392204448982243,5.864247099729254,9.238721780930018,24,24,True,False,2.5,0,2.5,42,autumn,main,stochastic,0.0,True
2017-10-03 00:00:00+00:00,8.073828335273,8.073828335273,7.490753849345043,0.1319026109279535,0.4511718750000026,4.440892098500626e-16,0.0451171875000002,43.641436804291004,0.2152622767857139,13.190261092795465,5.968076500459573,7.622656460272996,24,24,True,False,2.5,1,2.5,42,autumn,main,stochastic,0.0,True
2017-10-04 00:00:00+00:00,7.989395495954241,7.989395495954241,7.857025767299108,0.1323697286551326,0.0,4.996003610813204e-16,0.0,45.68852936662947,0.0,13.23697286551339,5.775208199513144,7.9893954959542395,24,24,True,False,2.5,0,2.5,42,autumn,main,stochastic,0.0,True
2017-10-05 00:00:00+00:00,6.5864640352957595,6.586464035295759,6.454392633928572,0.13207140136718631,0.0,4.996003610813204e-16,0.0,37.69195305524554,1.9248744419642851,13.207140136718747,6.234451899887062,6.586464035295758,24,24,True,False,2.5,0,2.5,42,autumn,main,stochastic,0.0,True
2017-10-06 00:00:00+00:00,9.0607858838992,9.122722446986607,9.004495675223215,0.1182267717633915,0.0,-0.061936563087405944,0.0,52.11886858258929,0.0,11.822677176339282,6.018632400082423,9.122722446986606,24,24,True,False,2.5,0,2.5,42,autumn,main,stochastic,0.0,True
2017-10-07 00:00:00+00:00,9.113409286367391,9.008722723279986,8.357170187946737,0.0950444438153861,0.55650809151786,0.10468656308740701,0.0556508091517859,48.065842958547684,0.0,9.504444381538757,7.231671000248752,8.452214631762123,24,24,True,False,2.5,2,2.5,42,autumn,main,stochastic,0.0,True
2017-10-01 00:00:00+00:00,9.17316454101563,8.47881454101563,8.368774469866072,0.1100400711495524,4.440892098500626e-15,0.69435,4.440892098500626e-16,48.43162346540179,0.0,11.004007114955355,6.501389999873935,8.478814541015623,24,24,True,False,2.5,0,2.5,42,autumn,main,cvar_0.5,0.5,True
2017-10-02 00:00:00+00:00,9.192192510463169,9.23494251046317,9.106336593191966,0.1286059172712042,0.0,-0.042749999999999566,0.0,52.78533461216518,0.0,12.860591727120532,6.377526000025681,9.234942510463169,24,24,True,False,2.5,0,2.5,42,autumn,main,cvar_0.5,0.5,True
2017-10-03 00:00:00+00:00,8.171118298688619,8.171118298688619,7.6038148297991075,0.1161315938895078,0.4511718750000026,5.273559366969494e-16,0.0451171875000002,44.200819405691966,0.85546875,11.61315938895089,6.560115099651738,7.719946423688615,24,24,True,False,2.5,1,2.5,42,autumn,main,cvar_0.5,0.5,True
2017-10-04 00:00:00+00:00,7.985644421735491,7.985644421735492,7.858551157924108,0.1270932638113827,0.0,4.996003610813204e-16,0.0,45.66148835100447,0.0,12.70932638113839,6.37177070043981,7.98564442173549,24,24,True,False,2.5,0,2.5,42,autumn,main,cvar_0.5,0.5,True
2017-10-05 00:00:00+00:00,6.648674782714845,6.648674782714844,6.525904875837054,0.122769906877789,0.0,4.996003610813204e-16,0.0,38.03756009347099,2.3181501116071423,12.276990687779016,6.234575600246898,6.648674782714843,24,24,True,False,2.5,0,2.5,42,autumn,main,cvar_0.5,0.5,True
2017-10-06 00:00:00+00:00,9.060742486159246,9.122679049246653,9.00451332310268,0.1181657261439719,0.0,-0.061936563087406055,0.0,52.11855573381697,0.0,11.816572614397316,6.662423900212161,9.122679049246651,24,24,True,False,2.5,0,2.5,42,autumn,main,cvar_0.5,0.5,True
2017-10-07 00:00:00+00:00,9.840905203987369,9.736218640899962,8.342753684040488,0.0934771638907209,1.2999877929687509,0.10468656308740704,0.129998779296875,47.98346293622626,0.0,9.34771638907224,7.571627899771555,8.436230847931208,24,24,True,False,2.5,2,2.5,42,autumn,main,cvar_0.5,0.5,True
2017-01-01 00:00:00+00:00,81.9521754492188,81.23217544921879,8.35,0.0752027929687494,72.80697265625004,0.7199999999999998,7.280697265625005,48.0,0.0,7.520279296874998,0.0302503000712022,8.425202792968749,24,24,True,False,2.0,9,2.0,42,winter,grid_capacity,perfect_foresight,0.0,True
2017-01-01 00:00:00+00:00,85.32722880036859,84.60722880036857,8.28311787923177,0.0679317509823748,76.25617917015444,0.7199999999999998,7.625617917015443,47.617816452752976,0.0,6.793175098237535,0.6764037007233116,8.351049630214145,24,24,True,False,2.0,14,2.0,42,winter,grid_capacity,deterministic,0.0,True
2017-01-01 00:00:00+00:00,81.95217544921879,81.23217544921879,8.35,0.0752027929687495,72.80697265625004,0.7199999999999998,7.280697265625004,48.0,0.0,7.520279296874999,4.80054690001998,8.425202792968749,24,24,True,False,2.0,12,2.0,42,winter,grid_capacity,stochastic,0.0,True
2017-01-01 00:00:00+00:00,81.95217544921879,81.23217544921879,8.35,0.0752027929687495,72.80697265625004,0.72,7.280697265625004,48.0,0.0,7.520279296874999,5.617895700153894,8.425202792968749,24,24,True,False,2.0,11,2.0,42,winter,grid_capacity,cvar_0.5,0.5,True
2017-01-01 00:00:00+00:00,10.326146309621933,9.717296309621933,9.592691046463813,0.1246052631578933,2.2648549702353198e-13,0.6088500000000001,2.2648549702353197e-14,56.15056537828946,0.0,12.460526315789426,0.0363354999572038,9.717296309621705,24,24,True,False,3.0,0,3.0,42,winter,grid_capacity,perfect_foresight,0.0,True
2017-01-01 00:00:00+00:00,10.326320553599581,9.717470553599581,9.595112742427357,0.1223578111722166,4.440892098500626e-15,0.6088500000000002,4.440892098500626e-16,56.139047556023854,0.0,12.235781117221752,0.7990735997445869,9.717470553599574,24,24,True,False,3.0,0,3.0,42,winter,grid_capacity,deterministic,0.0,True
2017-01-01 00:00:00+00:00,10.326265589755641,9.71741558975564,9.592810326597744,0.12460526315789383,0.0,0.6088500000000001,0.0,56.15056537828948,0.0,12.460526315789474,5.86001399939414,9.717415589755639,24,24,True,False,3.0,0,3.0,42,winter,grid_capacity,stochastic,0.0,True
2017-01-01 00:00:00+00:00,10.326158038834881,9.717308038834881,9.592854062646852,0.1244539761880278,0.0,0.6088500000000001,0.0,56.14979005741894,0.0,12.445397618802867,7.401403499767183,9.71730803883488,24,24,True,False,3.0,0,3.0,42,winter,grid_capacity,cvar_0.5,0.5,True
2017-01-01 00:00:00+00:00,10.387722549125693,9.693372549125693,9.62784739655471,0.0655251525709826,0.0,0.6943499999999998,0.0,55.37341369459834,0.0,6.5525152570983405,0.032197399996221,9.693372549125693,24,24,True,False,2.5,0,2.5,7,winter,seed_repeat,perfect_foresight,0.0,True
2017-01-01 00:00:00+00:00,13.838436987552662,13.144086987552662,9.559465929420591,0.058091110215402,3.526529947916668,0.6943499999999999,0.35265299479166673,54.98266245383195,0.0,5.809111021540284,0.8335009003058066,9.617557039635994,24,24,True,False,2.5,3,2.5,7,winter,seed_repeat,deterministic,0.0,True
2017-01-01 00:00:00+00:00,10.476978675364654,9.782628675364654,9.626592327859122,0.0695408117912475,0.0864955357142838,0.6943499999999999,0.0086495535714283,55.3853437349284,0.0,6.954081179124833,6.546651799581013,9.69613313965037,24,24,True,False,2.5,1,2.5,7,winter,seed_repeat,stochastic,0.0,True
2017-01-01 00:00:00+00:00,10.474974831893684,9.780624831893684,9.627407199510907,0.0667220966684795,0.08649553571429712,0.6943499999999998,0.008649553571429632,55.37089828291947,0.0,6.67220966684804,7.538688500062562,9.694129296179387,24,24,True,False,2.5,1,2.5,7,winter,seed_repeat,cvar_0.5,0.5,True
2017-01-01 00:00:00+00:00,10.387722549125693,9.693372549125693,9.62784739655471,0.0655251525709826,0.0,0.6943499999999998,0.0,55.37341369459834,0.0,6.5525152570983405,0.0313662000698968,9.693372549125693,24,24,True,False,2.5,0,2.5,99,winter,seed_repeat,perfect_foresight,0.0,True
2017-01-01 00:00:00+00:00,13.838436987552662,13.144086987552662,9.559465929420591,0.058091110215402,3.526529947916668,0.6943499999999999,0.35265299479166673,54.98266245383195,0.0,5.809111021540284,0.8756094996351736,9.617557039635994,24,24,True,False,2.5,3,2.5,99,winter,seed_repeat,deterministic,0.0,True
2017-01-01 00:00:00+00:00,10.390338830397335,9.695988830397333,9.62908439826437,0.066904432132963,0.0,0.6943500000000002,0.0,55.3804822757964,0.0,6.6904432132964,7.040447999956085,9.695988830397333,24,24,True,False,2.5,0,2.5,99,winter,seed_repeat,stochastic,0.0,True
2017-01-01 00:00:00+00:00,10.390338830397338,9.695988830397338,9.62908439826437,0.066904432132963,4.440892098500626e-15,0.6943500000000001,4.440892098500626e-16,55.3804822757964,0.0,6.690443213296399,7.201385599910281,9.695988830397333,24,24,True,False,2.5,0,2.5,99,winter,seed_repeat,cvar_0.5,0.5,True
2017-01-01 00:00:00+00:00,10.944210105393005,10.249860105393006,10.183231529172438,0.066628576220567,0.0,0.6943499999999999,0.0,58.547037309556785,0.0,6.662857622056789,0.0604708000319078,10.249860105393005,24,24,True,False,2.5,0,2.5,42,winter,stress,perfect_foresight,0.0,True
2017-01-02 00:00:00+00:00,9.895338593966413,9.938088593966413,9.875719626471607,0.0623689674948053,0.0,-0.042749999999999816,0.0,56.78982643698061,0.0,6.236896749480613,0.0,9.938088593966413,24,24,True,False,2.5,0,2.5,42,winter,stress,perfect_foresight,0.0,True
2017-01-01 00:00:00+00:00,19.628854531250006,18.934504531250006,10.00874140625,0.056622499999999104,8.869140625000007,0.69435,0.8869140625000006,57.60884375,0.0,5.662249999999999,0.9209485998144362,10.065363906249999,24,24,True,False,2.5,3,2.5,42,winter,stress,deterministic,0.0,True
2017-01-02 00:00:00+00:00,11.265622760128126,11.308372760128126,9.848565237621191,0.0594168975069244,1.4003906250000098,-0.042749999999999816,0.1400390625000008,56.634658500692524,0.0,5.941689750692523,0.9015266000060352,9.907982135128115,24,24,True,False,2.5,3,2.5,42,winter,stress,deterministic,0.0,True
2017-01-01 00:00:00+00:00,19.642860302734388,18.948510302734388,10.0030458984375,0.0763237792968738,8.86914062500001,0.6943500000000001,0.886914062500001,57.7098095703125,0.0,7.6323779296874985,5.720383700099773,10.079369677734373,24,24,True,False,2.5,3,2.5,42,winter,stress,stochastic,0.0,True
2017-01-02 00:00:00+00:00,11.283578797433046,11.326328797433046,9.841263337053572,0.08467483537946349,1.4003906250000098,-0.04274999999999958,0.1400390625000008,56.76410128348215,0.0,8.467483537946428,5.451282300404272,9.925938172433035,24,24,True,False,2.5,3,2.5,42,winter,stress,stochastic,0.0,True
2017-01-01 00:00:00+00:00,19.637384640066973,18.943034640066973,10.005272600446428,0.06862141462053481,8.869140625000007,0.6943500000000001,0.8869140625000006,57.67033621651786,0.0,6.86214146205357,5.900834299856796,10.073894015066964,24,24,True,False,2.5,3,2.5,42,winter,stress,cvar_0.5,0.5,True
2017-01-02 00:00:00+00:00,11.276517230399005,11.319267230399005,9.844134953962055,0.0747416514369412,1.4003906250000098,-0.04274999999999969,0.1400390625000008,56.71319534737724,0.0,7.474165143694195,6.4218237003078675,9.918876605398994,24,24,True,False,2.5,3,2.5,42,winter,stress,cvar_0.5,0.5,True
2017-01-01 00:00:00+00:00,10.387722549125693,9.693372549125693,9.62784739655471,0.0655251525709826,0.0,0.6943499999999998,0.0,55.37341369459834,0.0,6.5525152570983405,0.0328234999906271,9.693372549125693,24,24,True,False,2.5,0,2.5,42,winter,pure_cvar_ties,perfect_foresight,0.0,True
2017-01-01 00:00:00+00:00,10.390338830397333,9.695988830397333,9.62908439826437,0.066904432132963,0.0,0.6943500000000001,0.0,55.380482275796396,0.0,6.6904432132964,6.8654531002976,9.695988830397333,24,24,True,False,2.5,0,2.5,42,winter,pure_cvar_ties,stochastic,0.0,True
2017-01-01 00:00:00+00:00,10.390338830397338,9.695988830397338,9.62908439826437,0.066904432132963,4.440892098500626e-15,0.6943499999999999,4.440892098500626e-16,55.3804822757964,0.0,6.6904432132964,7.023311600321903,9.695988830397333,24,24,True,False,2.5,0,2.5,42,winter,pure_cvar_ties,cvar_0.5,0.5,True
2017-01-01 00:00:00+00:00,10.390338830397338,9.695988830397338,9.62908439826437,0.066904432132963,4.440892098500626e-15,0.69435,4.440892098500626e-16,55.3804822757964,0.0,6.6904432132964,9.15935939969495,9.695988830397333,24,24,True,False,2.5,0,2.5,42,winter,pure_cvar_ties,cvar_1_raw,1.0,False
2017-01-01 00:00:00+00:00,10.390338830397338,9.695988830397338,9.62908439826437,0.06690443213296281,4.440892098500626e-15,0.6943500000000001,4.440892098500626e-16,55.3804822757964,0.0,6.690443213296399,13.587235000333749,9.695988830397333,24,24,True,False,2.5,0,2.5,42,winter,pure_cvar_ties,cvar_1,1.0,True
2017-07-01 00:00:00+00:00,7.525675121191146,6.805675121191145,6.656682230349724,0.148992890841412,8.881784197001252e-15,0.7199999999999998,8.881784197001252e-16,38.323898459141276,0.0,14.899289084141278,0.0324166999198496,6.805675121191136,24,24,True,False,2.0,0,2.0,42,summer,grid_capacity,perfect_foresight,0.0,True
2017-07-01 00:00:00+00:00,8.8009741561007,8.147289945574384,6.738041598667336,0.1662485271060655,1.2429998198009828,0.6536842105263154,0.1242999819800982,38.77081145374745,0.1148437499999999,16.624852710606635,0.6431915999855834,6.904290125773401,24,24,True,False,2.0,1,2.0,42,summer,grid_capacity,deterministic,0.0,True
2017-07-01 00:00:00+00:00,10.52158761821546,9.968515136718747,6.828349958147321,0.1693225446428564,2.970842633928568,0.5530724814967113,0.2970842633928566,39.215848214285714,0.15869140625,16.932254464285716,5.6271954003022975,6.997672502790177,24,24,True,False,2.0,3,2.0,42,summer,grid_capacity,stochastic,0.0,True
2017-07-01 00:00:00+00:00,10.549515518512008,9.869285200284798,6.732474597286993,0.1659679690692363,2.970842633928568,0.6802303182272089,0.2970842633928566,38.668096630543026,0.3336356026785712,16.596796906923732,7.014165800181217,6.89844256635623,24,24,True,False,2.0,3,2.0,42,summer,grid_capacity,cvar_0.5,0.5,True
2017-07-01 00:00:00+00:00,7.33615216899672,6.72730216899672,6.602696905838816,0.124605263157894,8.881784197001252e-15,0.6088500000000002,8.881784197001252e-16,38.81560444078948,8.881784197001252e-16,12.46052631578947,0.0297083999030292,6.72730216899671,24,24,True,False,3.0,0,3.0,42,summer,grid_capacity,perfect_foresight,0.0,True
2017-07-01 00:00:00+00:00,7.740095807389572,7.131245807389572,7.006640544231673,0.12460526315789404,4.440892098500626e-15,0.6088500000000004,4.440892098500626e-16,41.27492596236686,2.45932152157738,12.460526315789473,0.9462921001249914,7.1312458073895675,24,24,True,False,3.0,0,3.0,42,summer,grid_capacity,deterministic,0.0,True
2017-07-01 00:00:00+00:00,7.478408634989192,6.8695586349891915,6.738324238845469,0.1312343961437172,4.440892098500626e-15,0.6088500000000001,4.440892098500626e-16,39.37157821649235,0.5220005580357139,13.123439614371817,8.06589650013484,6.869558634989186,24,24,True,False,3.0,0,3.0,42,summer,grid_capacity,stochastic,0.0,True
2017-07-01 00:00:00+00:00,7.455309558803014,6.846459558803014,6.7264110927036835,0.1200484660993295,0.0,0.6088499999999999,0.0,39.3142521623884,0.5220005580357139,12.004846609933033,9.409793599741533,6.846459558803013,24,24,True,False,3.0,0,3.0,42,summer,grid_capacity,cvar_0.5,0.5,True
2017-07-01 00:00:00+00:00,7.356652168996725,6.662302168996724,6.542696905838816,0.11960526315789351,1.3322676295501878e-14,0.6943500000000004,1.3322676295501878e-15,38.31560444078948,8.881784197001252e-16,11.960526315789473,0.035931900027208,6.6623021689967095,24,24,True,False,2.5,0,2.5,7,summer,seed_repeat,perfect_foresight,0.0,True
2017-07-01 00:00:00+00:00,7.7139012503778375,7.0195512503778374,6.952921316382999,0.06662993399483734,0.0,0.6943500000000001,0.0,40.242131228492376,2.198016648065476,6.662993399483815,0.8598099000519129,7.019551250377837,24,24,True,False,2.5,0,2.5,7,summer,seed_repeat,deterministic,0.0,True
2017-07-01 00:00:00+00:00,7.457775205500324,6.767456279278519,6.672862886586584,0.0945933926919342,0.0,0.6903189262218047,0.0,38.59239137577832,0.3826032366071423,9.459339269193492,6.3080558999208725,6.767456279278518,24,24,True,False,2.5,0,2.5,7,summer,seed_repeat,stochastic,0.0,True
2017-07-01 00:00:00+00:00,7.464122496414376,6.777317626818512,6.678698877565006,0.0986187492535038,0.0,0.6868048695958644,0.0,38.68253150087132,0.4326171875,9.861874925350484,6.682906399830244,6.77731762681851,24,24,True,False,2.5,0,2.5,7,summer,seed_repeat,cvar_0.5,0.5,True
2017-07-01 00:00:00+00:00,7.356652168996725,6.662302168996724,6.542696905838816,0.11960526315789351,1.3322676295501878e-14,0.6943500000000004,1.3322676295501878e-15,38.31560444078948,8.881784197001252e-16,11.960526315789473,0.0393233000067994,6.6623021689967095,24,24,True,False,2.5,0,2.5,99,summer,seed_repeat,perfect_foresight,0.0,True
2017-07-01 00:00:00+00:00,7.7139012503778375,7.0195512503778374,6.952921316382999,0.06662993399483734,0.0,0.6943500000000001,0.0,40.242131228492376,2.198016648065476,6.662993399483815,0.8485505002317937,7.019551250377837,24,24,True,False,2.5,0,2.5,99,summer,seed_repeat,deterministic,0.0,True
2017-07-01 00:00:00+00:00,7.562790015153401,6.875985145557536,6.77518783158812,0.10079731396941591,0.0,0.6868048695958645,0.0,39.296235349694655,1.03515625,10.079731396941675,6.587231099954805,6.875985145557536,24,24,True,False,2.5,0,2.5,99,summer,seed_repeat,stochastic,0.0,True
2017-07-01 00:00:00+00:00,7.594433758656188,6.907628889060323,6.818126275592095,0.0895026134682271,0.0,0.6868048695958644,0.0,39.48319003450882,1.2799944196428577,8.950261346822803,6.292034699581563,6.907628889060323,24,24,True,False,2.5,0,2.5,99,summer,seed_repeat,cvar_0.5,0.5,True
2017-07-01 00:00:00+00:00,10.344397061655991,10.062027890192176,9.985445512681789,0.0765823775103869,0.0,0.2823691714638151,0.0,57.416831501038786,0.0,7.658237751038788,0.0380822999868541,10.062027890192175,24,24,True,False,2.5,0,2.5,42,summer,stress,perfect_foresight,0.0,True
2017-07-02 00:00:00+00:00,10.927500359786185,10.51551953125,10.4375,0.078019531249999,0.0,0.411980828536185,0.0,60.0,0.0,7.801953125000001,0.0,10.51551953125,24,24,True,False,2.5,0,2.5,42,summer,stress,perfect_foresight,0.0,True
2017-07-01 00:00:00+00:00,13.74928926255,13.05493926255,9.491805633254279,0.1021961292957117,3.4609375000000098,0.6943500000000001,0.3460937500000008,54.91622923932757,0.0,10.219612929571243,0.8852232000790525,9.59400176254999,24,24,True,False,2.5,3,2.5,42,summer,stress,deterministic,0.0,True
2017-07-02 00:00:00+00:00,32.9655425000291,32.9398925000291,10.399069864908855,0.0532073368036169,22.487615298316634,0.025650000000000617,2.248761529831663,59.767542085193455,0.0,5.320733680361791,0.8013175000669425,10.452277201712471,24,24,True,False,2.5,6,2.5,42,summer,stress,deterministic,0.0,True
2017-07-01 00:00:00+00:00,16.221852226562504,15.527502226562504,9.551341071428572,0.1245986551339278,5.851562500000003,0.6943500000000002,0.5851562500000003,54.79197600446429,0.0,12.459865513392856,6.690891200094483,9.6759397265625,24,24,True,False,2.5,1,2.5,42,summer,stress,stochastic,0.0,True
2017-07-02 00:00:00+00:00,40.323132739257844,40.297482739257845,10.26725,0.037386059570312,29.99284667968753,0.025650000000000117,2.999284667968753,58.9359375,0.0,3.738605957031248,6.839698400348424,10.304636059570312,24,24,True,False,2.5,8,2.5,42,summer,stress,stochastic,0.0,True
2017-07-01 00:00:00+00:00,11.328850759974895,10.634500759974895,9.594867329799108,0.11971155517578021,0.9199218750000072,0.6943499999999999,0.09199218750000064,55.26009448242188,0.0,11.971155517578124,7.8986192997545,9.714578884974888,24,24,True,False,2.5,1,2.5,42,summer,stress,cvar_0.5,0.5,True
2017-07-02 00:00:00+00:00,37.64021292155852,37.61456292155852,10.315776835180056,0.0431562035659404,27.25562988281253,0.025650000000000305,2.725562988281253,59.239230219875346,0.0,4.315620356594095,8.21414149994962,10.358933038745995,24,24,True,False,2.5,7,2.5,42,summer,stress,cvar_0.5,0.5,True
2017-07-01 00:00:00+00:00,7.356652168996725,6.662302168996724,6.542696905838816,0.11960526315789351,1.3322676295501878e-14,0.6943500000000004,1.3322676295501878e-15,38.31560444078948,8.881784197001252e-16,11.960526315789473,0.0435640999348834,6.6623021689967095,24,24,True,False,2.5,0,2.5,42,summer,pure_cvar_ties,perfect_foresight,0.0,True
2017-07-01 00:00:00+00:00,7.63615119388292,6.94180119388292,6.8374199479870335,0.104381245895886,0.0,0.6943499999999999,0.0,39.60200907619584,1.364425223214286,10.438124589588693,6.3227634999202555,6.941801193882919,24,24,True,False,2.5,0,2.5,42,summer,pure_cvar_ties,stochastic,0.0,True
2017-07-01 00:00:00+00:00,7.613535448154077,6.919185448154077,6.827231727267388,0.0919537208866883,0.0,0.6943499999999997,0.0,39.53832005183858,1.364425223214286,9.195372088668936,5.761575300362892,6.919185448154076,24,24,True,False,2.5,0,2.5,42,summer,pure_cvar_ties,cvar_0.5,0.5,True
2017-07-01 00:00:00+00:00,7.733952286643122,7.050991061314174,6.989311237444197,0.0616798238699767,0.0,0.6829612253289473,0.0,40.29716828264509,2.2152343749999996,6.1679823869977675,6.298343899776227,7.050991061314173,24,24,True,False,2.5,0,2.5,42,summer,pure_cvar_ties,cvar_1_raw,1.0,False
2017-07-01 00:00:00+00:00,7.733921151157919,7.039571151157919,6.977295271725696,0.0622758794322215,0.0,0.69435,0.0,40.237035140979856,2.2152343749999996,6.227587943222232,10.23233100073412,7.039571151157918,24,24,True,False,2.5,0,2.5,42,summer,pure_cvar_ties,cvar_1,1.0,True
