scale,metric,unit,alpha,mean,var,cvar,sample_count,tail_equivalent_count,excluded_partial_blocks,experiment,grid_limit_kw,seed,policy
nonoverlapping_24h,actual_expense,EUR/block,0.9,8.281883798818946,9.71730803883488,9.71730803883488,2,0.19999999999999996,0,grid_capacity,3.0,42,cvar_0.5
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,0.0,0.0,0.0,2,0.19999999999999996,0,grid_capacity,3.0,42,cvar_0.5
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.60885,0.6088500000000001,0.6088500000000001,2,0.19999999999999996,0,grid_capacity,3.0,42,cvar_0.5
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,8.890733798818948,10.326158038834881,10.326158038834881,2,0.19999999999999996,0,grid_capacity,3.0,42,cvar_0.5
nonoverlapping_24h,ens,kWh/block,0.9,0.0,0.0,0.0,2,0.19999999999999996,0,grid_capacity,3.0,42,cvar_0.5
hour,actual_expense,EUR/hour,0.9,0.3407432232942167,0.507,0.507,48,4.799999999999999,0,seed_repeat,2.5,7,perfect_foresight
hour,shortage_penalty,EUR/hour,0.9,2.7755575615628914e-16,0.0,2.775557561562892e-15,48,4.799999999999999,0,seed_repeat,2.5,7,perfect_foresight
hour,inventory_adjustment,EUR/hour,0.9,0.028931250000000006,0.1326315789473684,0.26684210526315794,48,4.799999999999999,0,seed_repeat,2.5,7,perfect_foresight
hour,adjusted_loss,EUR/hour,0.9,0.36967447329421704,0.6396315789473684,0.6396315789473684,48,4.799999999999999,0,seed_repeat,2.5,7,perfect_foresight
hour,ens,kWh/hour,0.9,2.7755575615628914e-17,0.0,2.775557561562892e-16,48,4.799999999999999,0,seed_repeat,2.5,7,perfect_foresight
utc_day,actual_expense,EUR/block,0.9,8.1778373590612,9.693372549125693,9.693372549125693,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
utc_day,shortage_penalty,EUR/block,0.9,6.661338147750939e-15,1.3322676295501878e-14,1.3322676295501877e-14,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
utc_day,inventory_adjustment,EUR/block,0.9,0.69435,0.6943500000000004,0.6943500000000004,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
utc_day,adjusted_loss,EUR/block,0.9,8.872187359061208,10.387722549125693,10.387722549125693,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
utc_day,ens,kWh/block,0.9,6.661338147750939e-16,1.3322676295501878e-15,1.3322676295501878e-15,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
nonoverlapping_24h,actual_expense,EUR/block,0.9,8.1778373590612,9.693372549125693,9.693372549125693,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,6.661338147750939e-15,1.3322676295501878e-14,1.3322676295501877e-14,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.69435,0.6943500000000004,0.6943500000000004,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,8.872187359061208,10.387722549125693,10.387722549125693,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
nonoverlapping_24h,ens,kWh/block,0.9,6.661338147750939e-16,1.3322676295501878e-15,1.3322676295501878e-15,2,0.19999999999999996,0,seed_repeat,2.5,7,perfect_foresight
hour,actual_expense,EUR/hour,0.9,0.3466064227086214,0.507,0.507,48,4.799999999999999,0,seed_repeat,2.5,7,deterministic
hour,shortage_penalty,EUR/hour,0.9,0.07346937391493058,0.0,0.7346937391493058,48,4.799999999999999,0,seed_repeat,2.5,7,deterministic
hour,inventory_adjustment,EUR/hour,0.9,0.028931250000000002,0.1326315789473684,0.16780799360920606,48,4.799999999999999,0,seed_repeat,2.5,7,deterministic
hour,adjusted_loss,EUR/hour,0.9,0.44900704662355206,0.6396315789473684,1.2609393963730129,48,4.799999999999999,0,seed_repeat,2.5,7,deterministic
hour,ens,kWh/hour,0.9,0.007346937391493057,0.0,0.07346937391493057,48,4.799999999999999,0,seed_repeat,2.5,7,deterministic
utc_day,actual_expense,EUR/block,0.9,8.318554145006916,9.617557039635994,9.617557039635994,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
utc_day,shortage_penalty,EUR/block,0.9,1.763264973958334,3.526529947916668,3.5265299479166683,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
utc_day,inventory_adjustment,EUR/block,0.9,0.69435,0.6943500000000001,0.6943500000000001,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
utc_day,adjusted_loss,EUR/block,0.9,10.77616911896525,13.838436987552662,13.838436987552662,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
utc_day,ens,kWh/block,0.9,0.17632649739583336,0.35265299479166673,0.35265299479166673,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
nonoverlapping_24h,actual_expense,EUR/block,0.9,8.318554145006916,9.617557039635994,9.617557039635994,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,1.763264973958334,3.526529947916668,3.5265299479166683,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.69435,0.6943500000000001,0.6943500000000001,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,10.77616911896525,13.838436987552662,13.838436987552662,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
nonoverlapping_24h,ens,kWh/block,0.9,0.17632649739583336,0.35265299479166673,0.35265299479166673,2,0.19999999999999996,0,seed_repeat,2.5,7,deterministic
hour,actual_expense,EUR/hour,0.9,0.3429914462276851,0.507,0.507,48,4.799999999999999,0,seed_repeat,2.5,7,stochastic
hour,shortage_penalty,EUR/hour,0.9,0.0018019903273809124,0.0,0.01801990327380913,48,4.799999999999999,0,seed_repeat,2.5,7,stochastic
hour,inventory_adjustment,EUR/hour,0.9,0.028847269296287597,0.1326315789473684,0.20012148061193025,48,4.799999999999999,0,seed_repeat,2.5,7,stochastic
hour,adjusted_loss,EUR/hour,0.9,0.3736407058513537,0.6396315789473684,0.6396315789473684,48,4.799999999999999,0,seed_repeat,2.5,7,stochastic
hour,ens,kWh/hour,0.9,0.00018019903273808958,0.0,0.0018019903273808959,48,4.799999999999999,0,seed_repeat,2.5,7,stochastic
utc_day,actual_expense,EUR/block,0.9,8.231794709464443,9.69613313965037,9.69613313965037,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
utc_day,shortage_penalty,EUR/block,0.9,0.0432477678571419,0.0864955357142838,0.0864955357142838,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
utc_day,inventory_adjustment,EUR/block,0.9,0.6923344631109023,0.6943499999999999,0.6943499999999998,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
utc_day,adjusted_loss,EUR/block,0.9,8.967376940432489,10.476978675364654,10.476978675364654,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
utc_day,ens,kWh/block,0.9,0.00432477678571415,0.0086495535714283,0.0086495535714283,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
nonoverlapping_24h,actual_expense,EUR/block,0.9,8.231794709464443,9.69613313965037,9.69613313965037,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,0.0432477678571419,0.0864955357142838,0.0864955357142838,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.6923344631109023,0.6943499999999999,0.6943499999999998,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,8.967376940432489,10.476978675364654,10.476978675364654,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
nonoverlapping_24h,ens,kWh/block,0.9,0.00432477678571415,0.0086495535714283,0.0086495535714283,2,0.19999999999999996,0,seed_repeat,2.5,7,stochastic
hour,actual_expense,EUR/hour,0.9,0.3431551442291229,0.507,0.507,48,4.799999999999999,0,seed_repeat,2.5,7,cvar_0.5
hour,shortage_penalty,EUR/hour,0.9,0.00180199032738119,0.0,0.018019903273811904,48,4.799999999999999,0,seed_repeat,2.5,7,cvar_0.5
hour,inventory_adjustment,EUR/hour,0.9,0.02877405978324717,0.1326315789473684,0.20115634637129923,48,4.799999999999999,0,seed_repeat,2.5,7,cvar_0.5
hour,adjusted_loss,EUR/hour,0.9,0.37373119433975127,0.6396315789473684,0.6396315789473712,48,4.799999999999999,0,seed_repeat,2.5,7,cvar_0.5
hour,ens,kWh/hour,0.9,0.00018019903273811734,0.0,0.0018019903273811734,48,4.799999999999999,0,seed_repeat,2.5,7,cvar_0.5
utc_day,actual_expense,EUR/block,0.9,8.23572346149895,9.694129296179387,9.694129296179387,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
utc_day,shortage_penalty,EUR/block,0.9,0.04324776785714856,0.08649553571429712,0.08649553571429712,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
utc_day,inventory_adjustment,EUR/block,0.9,0.6905774347979321,0.6943499999999998,0.6943499999999998,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
utc_day,adjusted_loss,EUR/block,0.9,8.96954866415403,10.474974831893684,10.474974831893684,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
utc_day,ens,kWh/block,0.9,0.004324776785714816,0.008649553571429632,0.008649553571429632,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
nonoverlapping_24h,actual_expense,EUR/block,0.9,8.23572346149895,9.694129296179387,9.694129296179387,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,0.04324776785714856,0.08649553571429712,0.08649553571429712,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.6905774347979321,0.6943499999999998,0.6943499999999998,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,8.96954866415403,10.474974831893684,10.474974831893684,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
nonoverlapping_24h,ens,kWh/block,0.9,0.004324776785714816,0.008649553571429632,0.008649553571429632,2,0.19999999999999996,0,seed_repeat,2.5,7,cvar_0.5
hour,actual_expense,EUR/hour,0.9,0.3407432232942167,0.507,0.507,48,4.799999999999999,0,seed_repeat,2.5,99,perfect_foresight
hour,shortage_penalty,EUR/hour,0.9,2.7755575615628914e-16,0.0,2.775557561562892e-15,48,4.799999999999999,0,seed_repeat,2.5,99,perfect_foresight
hour,inventory_adjustment,EUR/hour,0.9,0.028931250000000006,0.1326315789473684,0.26684210526315794,48,4.799999999999999,0,seed_repeat,2.5,99,perfect_foresight
hour,adjusted_loss,EUR/hour,0.9,0.36967447329421704,0.6396315789473684,0.6396315789473684,48,4.799999999999999,0,seed_repeat,2.5,99,perfect_foresight
hour,ens,kWh/hour,0.9,2.7755575615628914e-17,0.0,2.775557561562892e-16,48,4.799999999999999,0,seed_repeat,2.5,99,perfect_foresight
utc_day,actual_expense,EUR/block,0.9,8.1778373590612,9.693372549125693,9.693372549125693,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
utc_day,shortage_penalty,EUR/block,0.9,6.661338147750939e-15,1.3322676295501878e-14,1.3322676295501877e-14,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
utc_day,inventory_adjustment,EUR/block,0.9,0.69435,0.6943500000000004,0.6943500000000004,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
utc_day,adjusted_loss,EUR/block,0.9,8.872187359061208,10.387722549125693,10.387722549125693,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
utc_day,ens,kWh/block,0.9,6.661338147750939e-16,1.3322676295501878e-15,1.3322676295501878e-15,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
nonoverlapping_24h,actual_expense,EUR/block,0.9,8.1778373590612,9.693372549125693,9.693372549125693,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,6.661338147750939e-15,1.3322676295501878e-14,1.3322676295501877e-14,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.69435,0.6943500000000004,0.6943500000000004,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,8.872187359061208,10.387722549125693,10.387722549125693,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
nonoverlapping_24h,ens,kWh/block,0.9,6.661338147750939e-16,1.3322676295501878e-15,1.3322676295501878e-15,2,0.19999999999999996,0,seed_repeat,2.5,99,perfect_foresight
hour,actual_expense,EUR/hour,0.9,0.3466064227086214,0.507,0.507,48,4.799999999999999,0,seed_repeat,2.5,99,deterministic
hour,shortage_penalty,EUR/hour,0.9,0.07346937391493058,0.0,0.7346937391493058,48,4.799999999999999,0,seed_repeat,2.5,99,deterministic
hour,inventory_adjustment,EUR/hour,0.9,0.028931250000000002,0.1326315789473684,0.16780799360920606,48,4.799999999999999,0,seed_repeat,2.5,99,deterministic
hour,adjusted_loss,EUR/hour,0.9,0.44900704662355206,0.6396315789473684,1.2609393963730129,48,4.799999999999999,0,seed_repeat,2.5,99,deterministic
hour,ens,kWh/hour,0.9,0.007346937391493057,0.0,0.07346937391493057,48,4.799999999999999,0,seed_repeat,2.5,99,deterministic
utc_day,actual_expense,EUR/block,0.9,8.318554145006916,9.617557039635994,9.617557039635994,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
utc_day,shortage_penalty,EUR/block,0.9,1.763264973958334,3.526529947916668,3.5265299479166683,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
utc_day,inventory_adjustment,EUR/block,0.9,0.69435,0.6943500000000001,0.6943500000000001,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
utc_day,adjusted_loss,EUR/block,0.9,10.77616911896525,13.838436987552662,13.838436987552662,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
utc_day,ens,kWh/block,0.9,0.17632649739583336,0.35265299479166673,0.35265299479166673,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
nonoverlapping_24h,actual_expense,EUR/block,0.9,8.318554145006916,9.617557039635994,9.617557039635994,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,1.763264973958334,3.526529947916668,3.5265299479166683,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.69435,0.6943500000000001,0.6943500000000001,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,10.77616911896525,13.838436987552662,13.838436987552662,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
nonoverlapping_24h,ens,kWh/block,0.9,0.17632649739583336,0.35265299479166673,0.35265299479166673,2,0.19999999999999996,0,seed_repeat,2.5,99,deterministic
hour,actual_expense,EUR/hour,0.9,0.3452494578323931,0.507,0.507,48,4.799999999999999,0,seed_repeat,2.5,99,stochastic
hour,shortage_penalty,EUR/hour,0.9,0.0,0.0,0.0,48,4.799999999999999,0,seed_repeat,2.5,99,stochastic
hour,inventory_adjustment,EUR/hour,0.9,0.02877405978324718,0.1326315789473684,0.22056102689585283,48,4.799999999999999,0,seed_repeat,2.5,99,stochastic
hour,adjusted_loss,EUR/hour,0.9,0.37402351761564034,0.6396315789473684,0.6396315789473684,48,4.799999999999999,0,seed_repeat,2.5,99,stochastic
hour,ens,kWh/hour,0.9,0.0,0.0,0.0,48,4.799999999999999,0,seed_repeat,2.5,99,stochastic
utc_day,actual_expense,EUR/block,0.9,8.285986987977434,9.695988830397333,9.695988830397333,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
utc_day,shortage_penalty,EUR/block,0.9,0.0,0.0,0.0,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
utc_day,inventory_adjustment,EUR/block,0.9,0.6905774347979323,0.6943500000000002,0.6943500000000002,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
utc_day,adjusted_loss,EUR/block,0.9,8.976564422775368,10.390338830397335,10.390338830397335,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
utc_day,ens,kWh/block,0.9,0.0,0.0,0.0,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
nonoverlapping_24h,actual_expense,EUR/block,0.9,8.285986987977434,9.695988830397333,9.695988830397333,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,0.0,0.0,0.0,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.6905774347979323,0.6943500000000002,0.6943500000000002,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,8.976564422775368,10.390338830397335,10.390338830397335,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
nonoverlapping_24h,ens,kWh/block,0.9,0.0,0.0,0.0,2,0.19999999999999996,0,seed_repeat,2.5,99,stochastic
hour,actual_expense,EUR/hour,0.9,0.34590870248870115,0.507,0.507,48,4.799999999999999,0,seed_repeat,2.5,99,cvar_0.5
hour,shortage_penalty,EUR/hour,0.9,9.251858538542972e-17,0.0,9.251858538542972e-16,48,4.799999999999999,0,seed_repeat,2.5,99,cvar_0.5
hour,inventory_adjustment,EUR/hour,0.9,0.02877405978324718,0.1326315789473684,0.1994112920545993,48,4.799999999999999,0,seed_repeat,2.5,99,cvar_0.5
hour,adjusted_loss,EUR/hour,0.9,0.37468276227194847,0.6396315789473684,0.6396315789473693,48,4.799999999999999,0,seed_repeat,2.5,99,cvar_0.5
hour,ens,kWh/hour,0.9,9.25185853854297e-18,0.0,9.251858538542973e-17,48,4.799999999999999,0,seed_repeat,2.5,99,cvar_0.5
utc_day,actual_expense,EUR/block,0.9,8.301808859728828,9.695988830397333,9.695988830397333,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
utc_day,shortage_penalty,EUR/block,0.9,2.220446049250313e-15,4.440892098500626e-15,4.440892098500626e-15,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
utc_day,inventory_adjustment,EUR/block,0.9,0.6905774347979323,0.6943500000000001,0.6943500000000001,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
utc_day,adjusted_loss,EUR/block,0.9,8.992386294526764,10.390338830397338,10.390338830397338,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
utc_day,ens,kWh/block,0.9,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
nonoverlapping_24h,actual_expense,EUR/block,0.9,8.301808859728828,9.695988830397333,9.695988830397333,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,2.220446049250313e-15,4.440892098500626e-15,4.440892098500626e-15,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.6905774347979323,0.6943500000000001,0.6943500000000001,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,8.992386294526764,10.390338830397338,10.390338830397338,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
nonoverlapping_24h,ens,kWh/block,0.9,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,2,0.19999999999999996,0,seed_repeat,2.5,99,cvar_0.5
hour,actual_expense,EUR/hour,0.9,0.4246405845916832,0.507,0.5069999999999999,96,9.599999999999998,0,stress,2.5,42,perfect_foresight
hour,shortage_penalty,EUR/hour,0.9,0.0,0.0,0.0,96,9.599999999999998,0,stress,2.5,42,perfect_foresight
hour,inventory_adjustment,EUR/hour,0.9,0.014020312500000002,0.1326315789473684,0.1326315789473684,96,9.599999999999998,0,stress,2.5,42,perfect_foresight
hour,adjusted_loss,EUR/hour,0.9,0.4386608970916832,0.6396315789473684,0.6396315789473684,96,9.599999999999998,0,stress,2.5,42,perfect_foresight
hour,ens,kWh/hour,0.9,0.0,0.0,0.0,96,9.599999999999998,0,stress,2.5,42,perfect_foresight
utc_day,actual_expense,EUR/block,0.9,10.191374030200398,10.51551953125,10.51551953125,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
utc_day,shortage_penalty,EUR/block,0.9,0.0,0.0,0.0,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
utc_day,inventory_adjustment,EUR/block,0.9,0.33648750000000005,0.6943499999999999,0.6943499999999998,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
utc_day,adjusted_loss,EUR/block,0.9,10.527861530200399,10.944210105393005,10.944210105393005,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
utc_day,ens,kWh/block,0.9,0.0,0.0,0.0,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
nonoverlapping_24h,actual_expense,EUR/block,0.9,10.191374030200398,10.51551953125,10.51551953125,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,0.0,0.0,0.0,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.33648750000000005,0.6943499999999999,0.6943499999999998,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,10.527861530200399,10.944210105393005,10.944210105393005,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
nonoverlapping_24h,ens,kWh/block,0.9,0.0,0.0,0.0,4,0.3999999999999999,0,stress,2.5,42,perfect_foresight
hour,actual_expense,EUR/hour,0.9,0.4168710938087559,0.5069999999999999,0.5069999999999999,96,9.599999999999998,0,stress,2.5,42,deterministic
hour,shortage_penalty,EUR/hour,0.9,0.3772717088366319,1.8789062500000009,3.421398728991316,96,9.599999999999998,0,stress,2.5,42,deterministic
hour,inventory_adjustment,EUR/hour,0.9,0.014287500000000009,0.1326315789473684,0.19157373913069414,96,9.599999999999998,0,stress,2.5,42,deterministic
hour,adjusted_loss,EUR/hour,0.9,0.8084303026453878,2.316406250000001,3.858771242896542,96,9.599999999999998,0,stress,2.5,42,deterministic
hour,ens,kWh/hour,0.9,0.03772717088366318,0.1878906250000001,0.3421398728991317,96,9.599999999999998,0,stress,2.5,42,deterministic
utc_day,actual_expense,EUR/block,0.9,10.004906251410144,10.452277201712471,10.452277201712473,4,0.3999999999999999,0,stress,2.5,42,deterministic
utc_day,shortage_penalty,EUR/block,0.9,9.054521012079165,22.487615298316634,22.487615298316634,4,0.3999999999999999,0,stress,2.5,42,deterministic
utc_day,inventory_adjustment,EUR/block,0.9,0.3429000000000002,0.6943500000000001,0.6943500000000001,4,0.3999999999999999,0,stress,2.5,42,deterministic
utc_day,adjusted_loss,EUR/block,0.9,19.40232726348931,32.9655425000291,32.9655425000291,4,0.3999999999999999,0,stress,2.5,42,deterministic
utc_day,ens,kWh/block,0.9,0.9054521012079163,2.248761529831663,2.248761529831663,4,0.3999999999999999,0,stress,2.5,42,deterministic
nonoverlapping_24h,actual_expense,EUR/block,0.9,10.004906251410144,10.452277201712471,10.452277201712473,4,0.3999999999999999,0,stress,2.5,42,deterministic
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,9.054521012079165,22.487615298316634,22.487615298316634,4,0.3999999999999999,0,stress,2.5,42,deterministic
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.3429000000000002,0.6943500000000001,0.6943500000000001,4,0.3999999999999999,0,stress,2.5,42,deterministic
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,19.40232726348931,32.9655425000291,32.9655425000291,4,0.3999999999999999,0,stress,2.5,42,deterministic
nonoverlapping_24h,ens,kWh/block,0.9,0.9054521012079163,2.248761529831663,2.248761529831663,4,0.3999999999999999,0,stress,2.5,42,deterministic
hour,actual_expense,EUR/hour,0.9,0.4165196212114606,0.5046970249720982,0.5068299787975493,96,9.599999999999998,0,stress,2.5,42,stochastic
hour,shortage_penalty,EUR/hour,0.9,0.48035354614257875,2.0800781250000044,4.349186851864774,96,9.599999999999998,0,stress,2.5,42,stochastic
hour,inventory_adjustment,EUR/hour,0.9,0.014287500000000009,0.1326315789473684,0.2271214985094572,96,9.599999999999998,0,stress,2.5,42,stochastic
hour,adjusted_loss,EUR/hour,0.9,0.9111606673540393,2.4800781250000044,4.804519485989912,96,9.599999999999998,0,stress,2.5,42,stochastic
hour,ens,kWh/hour,0.9,0.04803535461425786,0.2080078125000004,0.43491868518647736,96,9.599999999999998,0,stress,2.5,42,stochastic
utc_day,actual_expense,EUR/block,0.9,9.996470909075056,10.304636059570312,10.304636059570312,4,0.3999999999999999,0,stress,2.5,42,stochastic
utc_day,shortage_penalty,EUR/block,0.9,11.52848510742189,29.99284667968753,29.99284667968753,4,0.3999999999999999,0,stress,2.5,42,stochastic
utc_day,inventory_adjustment,EUR/block,0.9,0.3429000000000002,0.6943500000000002,0.6943500000000002,4,0.3999999999999999,0,stress,2.5,42,stochastic
utc_day,adjusted_loss,EUR/block,0.9,21.867856016496944,40.323132739257844,40.323132739257844,4,0.3999999999999999,0,stress,2.5,42,stochastic
utc_day,ens,kWh/block,0.9,1.1528485107421889,2.999284667968753,2.999284667968753,4,0.3999999999999999,0,stress,2.5,42,stochastic
nonoverlapping_24h,actual_expense,EUR/block,0.9,9.996470909075056,10.304636059570312,10.304636059570312,4,0.3999999999999999,0,stress,2.5,42,stochastic
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,11.52848510742189,29.99284667968753,29.99284667968753,4,0.3999999999999999,0,stress,2.5,42,stochastic
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.3429000000000002,0.6943500000000002,0.6943500000000002,4,0.3999999999999999,0,stress,2.5,42,stochastic
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,21.867856016496944,40.323132739257844,40.323132739257844,4,0.3999999999999999,0,stress,2.5,42,stochastic
nonoverlapping_24h,ens,kWh/block,0.9,1.1528485107421889,2.999284667968753,2.999284667968753,4,0.3999999999999999,0,stress,2.5,42,stochastic
hour,actual_expense,EUR/hour,0.9,0.41735710983527957,0.5067495814732143,0.5069843488420758,96,9.599999999999998,0,stress,2.5,42,cvar_0.5
hour,shortage_penalty,EUR/hour,0.9,0.40046961466471415,0.9199218750000028,3.7944067818777945,96,9.599999999999998,0,stress,2.5,42,cvar_0.5
hour,inventory_adjustment,EUR/hour,0.9,0.014287500000000007,0.1326315789473684,0.2081585606166294,96,9.599999999999998,0,stress,2.5,42,cvar_0.5
hour,adjusted_loss,EUR/hour,0.9,0.8321142244999938,1.3199218750000026,4.223954904851703,96,9.599999999999998,0,stress,2.5,42,cvar_0.5
hour,ens,kWh/hour,0.9,0.0400469614664714,0.0919921875000002,0.37944067818777943,96,9.599999999999998,0,stress,2.5,42,cvar_0.5
utc_day,actual_expense,EUR/block,0.9,10.01657063604671,10.358933038745995,10.358933038745995,4,0.3999999999999999,0,stress,2.5,42,cvar_0.5
